YEAR,BU CODE,SECTOR,ACCOUNT CODE,Budget,Utilization,CAF
2024,332300,ROAS,704000110100,29000,23303,23303
2024,332300,ROAS,704000030900,261500,218784.68,218784.68
2024,332300,ROAS,704000110200,200,0,0
2024,332300,ROAS,704000030300,48100,29605,29605
2024,332300,ROAS,704000170900,47300,46800,46800
2024,332300,ROAS,704000170100,389845.76,6000,6000
2024,332300,ROAS,704000171400,3070300,2443246.61,2443246.61
2024,332300,ROAS,704000170200,0,0,0
2024,332300,ROAS,704000170400,67300,63512,63512
2024,332300,ROAS,704000090900,240000,221076.92,221076.92
2024,332300,ROAS,704000150500,300630.08,288890.84,288890.84
2024,332300,ROAS,704000150510,1969.92,0,0
2024,332300,ROAS,704000030500,250400,248599.29,248599.29
2024,332300,ROAS,704000090170,900,0,0
2024,332300,ROAS,704000170600,245000,158400,158400
2024,332300,ROAS,704000030230,90900,81058.88,81058.88
2024,332300,ROAS,704000075100,300,0,0
2024,332300,ROAS,704000074500,13600,12721,12721
2024,332300,ROAS,704000074250,21900,17640,17640
2024,332300,ROAS,704000074150,13900,13270,13270
2024,332300,ROAS,703000030100,169100,139132.24,139132.24
2024,332300,ROAS,703000030200,3155700,2979653.46,2979653.46
2024,332300,ROAS,703000030300,10000,500,500
2024,332300,ROAS,702000030400,78400,77600,77600
2024,332300,ROAS,702000050450,868500,730500,730500
2024,332300,ROAS,702000050350,1741300,1596521.99,1596521.99
2024,332300,ROAS,702000090400,687300,687300,687300
2024,332300,ROAS,702000050250,4789800,4569008.81,4569008.81
2024,332300,ROAS,702000050150,5019400,4661601.17,4661601.17
2024,332300,ROAS,702000130200,102900,67200,67200
2024,332300,ROAS,702000130251,229.949999999997,0,0
2024,312100,MES,170332010000,47165.67,0,0
2024,312100,MES,704000010200,1467200,773071.75,773071.75
2024,312100,MES,704000010300,0,0,0
2024,312100,MES,704000090150a,2567915.48,2562507.6,0
2024,312100,MES,704000160000,900900,855855,855855
2024,312100,MES,704000110200,1851704.63,1851675.03,1851675.03
2024,312100,MES,704000010600,50000000,0,0
2024,312100,MES,704000150500,251900,198040,198040
2024,312100,MES,704000030500,459600,313830.66,313830.66
2024,312100,MES,704000090170,75000,50000,50000
2024,312100,MES,703000010500,1032035.51,1032035.51,0
2024,312100,MES,703000030200,1942900,1835086.08,1835086.08
2024,312100,MES,702000130240,2612612.05,2612612.05,0
2024,312100,MES,702000050300,153295.37,49977.31,49977.31
2024,108000,ROAS,160080010000,246600,0,0
2024,108000,ROAS,170332010000,125500,2970,0
2024,108000,ROAS,704000010100,990000,0,0
2024,108000,ROAS,704000010200,20466800,10290538.4,10290538.4
2024,108000,ROAS,704000090800,37902400,0,0
2024,108000,ROAS,704000110200,9156000,5668100.29,5668100.29
2024,108000,ROAS,704000150500,25600,0,0
2024,108000,ROAS,704000030500,75600,49200,49200
2024,108000,ROAS,704000090170,10000,0,0
2024,108000,ROAS,703000010500,3225092.36,2075825.04,0
2024,108000,ROAS,703000030200,978245.38,350711.62,350711.62
2024,108000,ROAS,702000130240,551822.36,248531.69,0
2024,108000,ROAS,702000050300,163700,0,0
2024,312200,MES,704000010200,8926984.35,3229247,3229247
2024,312200,MES,704000090150a,855815.48,80475.05,0
2024,312200,MES,704000160000,8300,7600,7600
2024,312200,MES,704000010500,33180595.65,13636595.13,13636595.13
2024,312200,MES,704000110200,2263100,2135666.39,2135666.39
2024,312200,MES,704000010600,61000915,58602000,58602000
2024,312200,MES,704000030500,216000,108971.9,108971.9
2024,312200,MES,704000090170,20800,10000,10000
2024,312200,MES,703000010500,8507153.99,8498446.6,0
2024,312200,MES,703000030200,2254600,1048764.27,1048764.27
2024,312200,MES,702000130240,283108.67,215301.77,0
2024,312200,MES,702000050300,156900,7635.71,7635.71
2024,513000,EO,160285010000,34417500,2688086,0
2024,513000,EO,160270010000,289961061.6,10428831.97,0
2024,513000,EO,160080010000,115000,0,0
2024,513000,EO,160080070000,23623100,277000,0
2024,513000,EO,170332010000,10401000,285888,0
2024,513000,EO,704000150600,7037300,2326436,4990330
2024,513000,EO,704000010200,701400,386479.13,466201.13
2024,513000,EO,704000090150a,17955000,10628819.64,0
2024,513000,EO,704000160000,907234885.481508,717261397.46,824544381.35
2024,513000,EO,704000170100,9445654.52,4500330.42,9445654.52
2024,513000,EO,704000170300,46423512,34515885.8,45497618.17
2024,513000,EO,704000170200,2787648,1570691.19,2353726.25
2024,513000,EO,704000050200,725066200,213681390.34,597520906.01
2024,513000,EO,704000030500,277590300,82971384.27,153602450.56
2024,513000,EO,703000030200,10485200,3229725.76,3258104.16
2024,513000,EO,702000050100,1244100,713752.7,713752.7
2024,513000,EO,702000050200,5048500,3896266.88,3896266.88
2024,513000,EO,702000050300,1155100,74673.04,74673.04
2024,514000,EO,160270010000,45260800,0,0
2024,514000,EO,704000010200,2053700,1947139.13,1969692.13
2024,514000,EO,704000090150a,42105392.97,2508905.03,0
2024,514000,EO,704000160000,41092000,32194343.5,39615986.14
2024,514000,EO,704000030500,194400,79000,100200
2024,514000,EO,703000030200,725700,529379.16,529379.16
2024,514000,EO,702000050300,30000,0,0
2024,512000,EO,160285010000,220000,0,0
2024,512000,EO,160270010000,100263000,0,0
2024,512000,EO,160280010000,390986380.6,105242339.94,0
2024,512000,EO,704000010200,355800,174502,175602
2024,512000,EO,704000090150a,69695400,22434491.91,0
2024,512000,EO,704000160000,412044004.00467,114597360.4,357581835.94
2024,512000,EO,704000090199,25788696,14364802.95,25788684
2024,512000,EO,704000030500,217200,145249.24,181449.24
2024,512000,EO,703000030200,4326300,3974400.87,4115255.47
2024,331000,ROAS,160035060000,1966500,1903459.5,0
2024,331000,ROAS,170323030210,380200,321214.5,0
2024,331000,ROAS,160080210000,73000,56400,0
2024,331000,ROAS,170332210000,119200,115500,0
2024,331000,ROAS,170310030210,107600,92465.18,0
2024,331000,ROAS,704000130200,120300,91100,91100
2024,331000,ROAS,704000130500,425000,49340,49340
2024,331000,ROAS,704000090100,52000,22000,22000
2024,331000,ROAS,704000150300,8000,2564,2564
2024,331000,ROAS,704000090500,100000,72395.46,0
2024,331000,ROAS,704000150600,116200,84414,84414
2024,331000,ROAS,704000010200,650800,635516,635516
2024,331000,ROAS,704000030210,7200000,6805776.05,6805776.05
2024,331000,ROAS,704000090150a,893900,762097.82,0
2024,331000,ROAS,704000030220,276300,136030,139750
2024,331000,ROAS,704000030800,3348702.97,2611609.94,3348702.97
2024,331000,ROAS,704000090300,500,0,0
2024,331000,ROAS,704000090400,7100,1400,1400
2024,331000,ROAS,701006210000,539800,333875.5,333875.5
2024,331000,ROAS,704000110100,6600,0,0
2024,331000,ROAS,704000030900,330500,330499.98,330500
2024,331000,ROAS,704000110200,9600,5376,5376
2024,331000,ROAS,704000030300,18600,16149,18600
2024,331000,ROAS,704000170900,2162700,1882673.81,2241163.81
2024,331000,ROAS,704000170100,1958897.03,1596290.07,1648183.15
2024,331000,ROAS,704000171400,4230000,2772076.16,3589042.84
2024,331000,ROAS,704000170200,86300,65895.12,65895.12
2024,331000,ROAS,704000170400,151400,115822.05,133971.78
2024,331000,ROAS,704000090900,240000,213899.98,240000
2024,331000,ROAS,704000150500,691800,646953.5,646953.5
2024,331000,ROAS,704000030500,597800,517103.73,524803.73
2024,331000,ROAS,704000090170,30000,0,0
2024,331000,ROAS,704000170600,199800,105320,186680
2024,331000,ROAS,704000030230,220400,161500,218500
2024,331000,ROAS,704000075100,664243,0,0
2024,331000,ROAS,704000074500,77157,70557,70557
2024,331000,ROAS,704000074250,52400,33324,33324
2024,331000,ROAS,704000074150,30500,10304.06,20608.12
2024,331000,ROAS,703000030100,1538300,357874.63,436250.58
2024,331000,ROAS,703000030200,7136800,4955559.92,4955559.92
2024,331000,ROAS,702000030400,73100,60330,63880
2024,331000,ROAS,702000050450,675000,415925,415925
2024,331000,ROAS,702000050350,1057100,843243.87,987510.91
2024,331000,ROAS,702000090400,279900,279900,279900
2024,331000,ROAS,702000050250,3673400,2840152.97,2888194.41
2024,331000,ROAS,702000050150,8688700,5196664.42,5322177.51
2024,331500,ROAS,170323030211,304700,240477,0
2024,331500,ROAS,160080211000,1415500,1104012,0
2024,331500,ROAS,170332211000,446600,354529,0
2024,331500,ROAS,170310030211,231500,71670.9,0
2024,331500,ROAS,704000130200,82200,81560,81560
2024,331500,ROAS,704000130500,93500,2240,2240
2024,331500,ROAS,704000090100,22700,18497,18497
2024,331500,ROAS,704000090500,50000,0,0
2024,331500,ROAS,704000150600,153900,23850,23850
2024,331500,ROAS,704000010200,1021142.5,1003218.95,1003218.95
2024,331500,ROAS,704000010300,3000,2740,2740
2024,331500,ROAS,704000030210,4506300,4471378.75,4471378.75
2024,331500,ROAS,704000090150a,770600,721828.46,0
2024,331500,ROAS,704000030220,296800,271993.12,271993.12
2024,331500,ROAS,704000030800,1967658.13,843500.74,843500.74
2024,331500,ROAS,704000090300,1000,0,0
2024,331500,ROAS,704000090400,4000,0,0
2024,331500,ROAS,701006210000,612400,491439.4,491439.4
2024,331500,ROAS,704000030900,132700,83466.74,88334.53
2024,331500,ROAS,704000110200,9000,500,500
2024,331500,ROAS,704000030300,37100,13977.6,13977.6
2024,331500,ROAS,704000170900,794800,601435,601435
2024,331500,ROAS,704000170100,6135049.02,6122391.94,8076050.07
2024,331500,ROAS,704000171400,2653000,2076268.31,2635670.14
2024,331500,ROAS,704000170300,34100,0,0
2024,331500,ROAS,704000170200,295500,135490.8,135490.8
2024,331500,ROAS,704000170400,278000,70925,70925
2024,331500,ROAS,704000090900,177000,176943.83,220000
2024,331500,ROAS,704000150500,314300,312672.9,313672.9
2024,331500,ROAS,704000030500,151100,112334.2,112334.2
2024,331500,ROAS,704000170600,177500,70794,104794
2024,331500,ROAS,704000030230,158600,114816.2,114816.2
2024,331500,ROAS,704000075100,0,0,0
2024,331500,ROAS,704000074500,0,0,0
2024,331500,ROAS,704000074250,31500,22746,22746
2024,331500,ROAS,704000074150,30600,13290,13290
2024,331500,ROAS,703000030100,194000,187549.47,187549.47
2024,331500,ROAS,703000030200,2720400,2579611.43,2579611.43
2024,331500,ROAS,702000030400,84000,61200,61200
2024,331500,ROAS,702000050450,419400,410875,410875
2024,331500,ROAS,702000050350,1230500,1133303.52,1133303.52
2024,331500,ROAS,702000090400,167000,167000,167000
2024,331500,ROAS,702000050250,3382900,3382154.94,3382154.94
2024,331500,ROAS,702000050150,5943500,5943177.82,5943177.82
2024,331600,ROAS,160035160000,680900,680900,0
2024,331600,ROAS,170323030212,131000,126075,0
2024,331600,ROAS,160080212000,789760,708760,0
2024,331600,ROAS,160140212000,2663900,2495000,0
2024,331600,ROAS,170332212000,404740,394142,0
2024,331600,ROAS,170310030212,98800,54535,0
2024,331600,ROAS,704000130200,79200,53184,53184
2024,331600,ROAS,704000090100,30000,0,0
2024,331600,ROAS,704000110500,1500,0,0
2024,331600,ROAS,704000090500,100000,22726.95,0
2024,331600,ROAS,704000150600,455500,379545,379545
2024,331600,ROAS,704000010200,2034850,1639090,1639090
2024,331600,ROAS,704000010300,3000,0,0
2024,331600,ROAS,704000030210,3400000,3372607.05,3372607.05
2024,331600,ROAS,704000090150a,905100,728151.38,0
2024,331600,ROAS,704000030220,280000,0,0
2024,331600,ROAS,704000030800,1773763.92,997677.44,997677.44
2024,331600,ROAS,704000090300,3000,0,0
2024,331600,ROAS,704000090400,7500,3000,3000
2024,331600,ROAS,701006210000,224900,224129.5,224129.5
2024,331600,ROAS,704000110100,15600,0,0
2024,331600,ROAS,704000110200,8300,8220,8220
2024,331600,ROAS,704000110300,3000,0,0
2024,331600,ROAS,704000030300,30000,28462,28462
2024,331600,ROAS,704000170900,406500,93895,93895
2024,331600,ROAS,704000170100,393036.08,156561,156561
2024,331600,ROAS,704000171400,2076000,1798663.35,1798663.35
2024,331600,ROAS,704000170200,30000,5399,5399
2024,331600,ROAS,704000170400,255500,99481.73,99481.73
2024,331600,ROAS,704000090900,240000,210568.59,210568.59
2024,331600,ROAS,704000150500,726500,676117.08,676117.08
2024,331600,ROAS,704000030500,276000,197615.95,197615.95
2024,331600,ROAS,704000170600,75000,0,0
2024,331600,ROAS,704000030230,75000,29603.6,29603.6
2024,331600,ROAS,704000075100,0,0,0
2024,331600,ROAS,704000074500,4000,0,0
2024,331600,ROAS,704000074250,23000,22554,22554
2024,331600,ROAS,704000074150,31700,23190,23190
2024,331600,ROAS,703000030100,734400,310599.86,310599.86
2024,331600,ROAS,703000030200,3351800,3256701.67,3256701.67
2024,331600,ROAS,702000030400,74100,68000,68000
2024,331600,ROAS,702000050450,443000,443000,443000
2024,331600,ROAS,702000050350,890000,890000,890000
2024,331600,ROAS,702000090400,290805.74,290805.74,290805.74
2024,331600,ROAS,702000050250,3675000,3675000,3675000
2024,331600,ROAS,702000050150,6035000,5592786.9,5592786.9
2024,331600,ROAS,702000130200,8000,0,0
2024,333000,ROAS,160035080000,5298200,5071054.25,0
2024,333000,ROAS,170323030206,963800,714287.09,0
2024,333000,ROAS,160285206000,0,0,0
2024,333000,ROAS,160080206000,3253100,2931272.54,0
2024,333000,ROAS,170332206000,1311200,1169531,0
2024,333000,ROAS,170310030206,372700,338688.29,0
2024,333000,ROAS,704000130200,536000,458497,634799
2024,333000,ROAS,704000130500,3700,0,0
2024,333000,ROAS,704000130400,132000,0,0
2024,333000,ROAS,704000090100,71900,9405.76,10718.4
2024,333000,ROAS,704000090500,100000,39119.67,0
2024,333000,ROAS,704000150600,694900,634880,634880
2024,333000,ROAS,704000010200,2360400,2212433.87,2432123.87
2024,333000,ROAS,704000010300,5000,0,0
2024,333000,ROAS,704000030210,10397300,9836298.88,9836298.88
2024,333000,ROAS,704000090150a,1865193.56,1821202.45,0
2024,333000,ROAS,704000030220,359300,140766,140766
2024,333000,ROAS,704000030800,4469291.08,3634961.13,4469291.08
2024,333000,ROAS,704000090300,1600,0,0
2024,333000,ROAS,704000090400,14000,0,0
2024,333000,ROAS,701006210000,2967000,2847055.5,2847055.5
2024,333000,ROAS,704000110100,38200,16708,18600
2024,333000,ROAS,704000030900,265000,265000,265000
2024,333000,ROAS,704000110200,8800,0,0
2024,333000,ROAS,704000110300,1200,0,0
2024,333000,ROAS,704000030300,116000,60026.32,107520
2024,333000,ROAS,704000170900,134500,107440,107440
2024,333000,ROAS,704000170100,1789208.92,1723500.09,1962000.09
2024,333000,ROAS,704000171400,3511500,2819791.09,3171637.52
2024,333000,ROAS,704000170200,164610,133410,133410
2024,333000,ROAS,704000171600,34000,29600,29600
2024,333000,ROAS,704000170400,93400,76906.34,77027.44
2024,333000,ROAS,704000090900,288000,282566.67,288000
2024,333000,ROAS,704000150500,1481600,1423962.38,1423962.38
2024,333000,ROAS,704000030500,894200,572939.09,572939.09
2024,333000,ROAS,704000170600,638300,534072.6,534072.6
2024,333000,ROAS,704000030230,1246000,1229348,1229348
2024,333000,ROAS,704000075100,774890,0,0
2024,333000,ROAS,704000074500,56200,55640,55640
2024,333000,ROAS,704000074250,81700,63516,63516
2024,333000,ROAS,704000074150,45200,14230,14230
2024,333000,ROAS,703000030100,446800,406010.43,406010.43
2024,333000,ROAS,703000030200,13206370.6,13004533.42,13004533.42
2024,333000,ROAS,702000030400,4932100,4364906.6,4365291.6
2024,333000,ROAS,702000050450,945400,803225,803225
2024,333000,ROAS,702000050350,1871000,1746571.67,1746571.67
2024,333000,ROAS,702000090400,372200,372200,372200
2024,333000,ROAS,702000050250,4500000,4341294.03,4341294.03
2024,333000,ROAS,702000050150,10063100,6661598.33,6661598.33
2024,252000,PCMS,170030010000,61488800,27802162.97,0
2024,252000,PCMS,160080070000,10533000,4032860,0
2024,252000,PCMS,160060070000,124931820,20300520,0
2024,252000,PCMS,170332020000,306475,163225,0
2024,252000,PCMS,170010030000,2441713700,1625086594.44,0
2024,252000,PCMS,170282010000,36970448693.92,36970401189.05,0
2024,252000,PCMS,170554010000,53015000,24404424.37,0
2024,252000,PCMS,160200070000,17224900,10436520,0
2024,252000,PCMS,704000010100,35850,0,35850
2024,252000,PCMS,704000010200,7817800,4816679.12,7817800
2024,252000,PCMS,704000090150a,6628995.73,8248066.84,0
2024,252000,PCMS,704000090150,12837264.26,7578487.57,8513987.57
2024,252000,PCMS,704000010500,780000,744403.57,780000
2024,252000,PCMS,704000090153,182364,0,182364
2024,252000,PCMS,704000151000,1460500,909403.74,1460500
2024,252000,PCMS,704000170200,157600,40000,157600
2024,252000,PCMS,704000171500,10028450,3934241,10028450
2024,252000,PCMS,704000171700,709450,0,709450
2024,252000,PCMS,704000150500,112050,87160,112050
2024,252000,PCMS,704000030500,188709.67,188709.67,188709.67
2024,252000,PCMS,704000074500,11000,8000,11000
2024,252000,PCMS,703000010500,1873913.04,1873913.04,0
2024,252000,PCMS,703000030200,1121600,1082434.74,1121600
2024,252000,PCMS,702000070200,30745000,30708368.23,0
2024,252000,PCMS,702000071300,37256446.7,36890717.8,0
2024,252000,PCMS,702000070250,1479400,1321071.15,0
2024,252000,PCMS,702000070100,54378669.46,54378669.46,0
2024,252000,PCMS,702000070150,12380000,12375000,0
2024,252000,PCMS,702000030400,2000,2000,2000
2024,252000,PCMS,702000070700,49038142.33,49038142.33,0
2024,252000,PCMS,702000070720,10091964.36,10091964.36,0
2024,252000,PCMS,702000030500,10157529.64,10157529.64,0
2024,252000,PCMS,702000130240,1743946.47,1743946.47,0
2024,252000,PCMS,702000110200,16290540,16175958.78,0
2024,252000,PCMS,702000030600,2888400,2646950,2888400
2024,252000,PCMS,702000110300,2393671.93,2393671.93,0
2024,252000,PCMS,702000090400a,5248400,294000,0
2024,252000,PCMS,702000110500,16097600,15971543.79,0
2024,252000,PCMS,702000070120,15897877.66,15845323.47,0
2024,252000,PCMS,702000050200,244100,199902.18,244100
2024,252000,PCMS,702000050300,1017800,115130.44,1017800
2024,252000,PCMS,702000110800,231240,229900,0
2024,252000,PCMS,702000030800,3669401.62,3669401.62,0
2024,252000,PCMS,702000110600,70668358.01,62555213.19,0
2024,252000,PCMS,702000030900,9275600,8987269.59,0
2024,252000,PCMS,702000031000,5110900,4923143.71,0
2024,252000,PCMS,702000010000,135264494,134799656.49,0
2024,252000,PCMS,702000110700,127840,119000,0
2024,252000,PCMS,702000071100,3724388.22,3724388.22,0
2024,252000,PCMS,702000090300,7710600,7710600,0
2024,334000,ROAS,170323030225,999800,363733,0
2024,334000,ROAS,160080225000,596400,289000,0
2024,334000,ROAS,170332225000,1690200,1216170,0
2024,334000,ROAS,170310030330,475800,178832.2,0
2024,334000,ROAS,704000130200,95000,73714,73714
2024,334000,ROAS,704000130500,482400,228405,228405
2024,334000,ROAS,704000130400,2123400,0,0
2024,334000,ROAS,704000010100,279100,0,0
2024,334000,ROAS,704000090100,52600,0,0
2024,334000,ROAS,704000150300,74800,0,0
2024,334000,ROAS,704000090500,100000,71441.52,0
2024,334000,ROAS,704000150600,402500,55000,55000
2024,334000,ROAS,704000010200,2327370.53,1089498.22,1089498.22
2024,334000,ROAS,704000030210,2791000,2687688.05,2687688.05
2024,334000,ROAS,704000090150a,3039281.56,438121.47,0
2024,334000,ROAS,704000030220,993900,251604,251604
2024,334000,ROAS,704000030800,4300677.76,1605243.14,1605243.14
2024,334000,ROAS,704000090300,78018.4399999999,0,0
2024,334000,ROAS,704000090400,10400,4650,4650
2024,334000,ROAS,701006210000,369000,226254.5,226254.5
2024,334000,ROAS,704000110100,17100,0,0
2024,334000,ROAS,704000030900,387380,346000,346000
2024,334000,ROAS,704000110200,6000,0,0
2024,334000,ROAS,704000110300,5200,0,0
2024,334000,ROAS,704000030300,70800,50096.5,50096.5
2024,334000,ROAS,704000170900,895300,305244,305244
2024,334000,ROAS,704000170100,3534742.24,949242,949242
2024,334000,ROAS,704000171400,5125600,1831288.36,1831288.36
2024,334000,ROAS,704000170200,3606400,3591031.51,3591031.51
2024,334000,ROAS,704000171600,333000,320000,320000
2024,334000,ROAS,704000170400,219500,143433.9,143433.9
2024,334000,ROAS,704000050200,197700,0,0
2024,334000,ROAS,704000090900,288000,278490,278490
2024,334000,ROAS,704000150500,1852100,985105.8,985105.8
2024,334000,ROAS,704000030500,705500,205656,205656
2024,334000,ROAS,704000090170,45000,0,0
2024,334000,ROAS,704000170600,474400,0,0
2024,334000,ROAS,704000030230,360000,198458.55,198458.55
2024,334000,ROAS,704000075100,1003900,0,0
2024,334000,ROAS,704000074500,18500,5503.34,5503.34
2024,334000,ROAS,704000074250,21100,12912,12912
2024,334000,ROAS,704000074150,22700,21385,21385
2024,334000,ROAS,703000030100,1374400,833977.29,833977.29
2024,334000,ROAS,703000030200,14418900,14257865.16,14257865.16
2024,334000,ROAS,702000130400,86400,35714.31,35714.31
2024,334000,ROAS,702000030400,4875800,993700,993700
2024,334000,ROAS,702000050450,553971.5,543475,543475
2024,334000,ROAS,702000050350,1032500,972071.05,972071.05
2024,334000,ROAS,702000090400,453600,453600,453600
2024,334000,ROAS,702000050250,3457857.97,3394531.82,3394531.82
2024,334000,ROAS,702000050150,5809200,5630579.32,5630579.32
2024,710000,PCMS,704000010200,404700,333068,333068
2024,710000,PCMS,704000090150a,513000,453630.4,0
2024,710000,PCMS,704000010500,110000,105418.8,105418.8
2024,710000,PCMS,704000110200,566200,526950,526950
2024,710000,PCMS,704000030300,19600,14786,14786
2024,710000,PCMS,704000150500,68200,59146.15,59146.15
2024,710000,PCMS,704000030500,121200,110216.82,110216.82
2024,710000,PCMS,703000010500,1730258.18,1730258.18,0
2024,710000,PCMS,703000030200,687100,647089.41,647089.41
2024,710000,PCMS,702000070200,11234500,11214538.99,0
2024,710000,PCMS,702000071300,14578160.18,14578160.18,0
2024,710000,PCMS,702000070250,481300,447982.56,0
2024,710000,PCMS,702000070100,21172117.64,21172117.64,0
2024,710000,PCMS,702000070150,4375000,4375000,0
2024,710000,PCMS,702000030400,2000,2000,2000
2024,710000,PCMS,702000070700,18617400,18591698.36,0
2024,710000,PCMS,702000070720,3641697.67,3394533.8,0
2024,710000,PCMS,702000030500,3410687.87,3410687.87,0
2024,710000,PCMS,702000130240,676290.66,676290.66,0
2024,710000,PCMS,702000110200,6300314.68,6300314.68,0
2024,710000,PCMS,702000110300,802400,798871.89,0
2024,710000,PCMS,702000090400a,2001500,210000,0
2024,710000,PCMS,702000110500,6274300,6209495.13,0
2024,710000,PCMS,702000070120,6012122.34,5992817.15,0
2024,710000,PCMS,702000110800,76400,76400,0
2024,710000,PCMS,702000030800,1171600,1164756.37,0
2024,710000,PCMS,702000110600,31151037.27,24320522.6,0
2024,710000,PCMS,702000030900,4610700,4501250.89,0
2024,710000,PCMS,702000031000,1615700,1580757.23,0
2024,710000,PCMS,702000010000,52621400,52522954.94,0
2024,710000,PCMS,702000110700,42000,39800,0
2024,710000,PCMS,702000071100,1209600,829400,0
2024,710000,PCMS,702000090300,1359400,1359400,0
2024,440000,FSS,704000010200,323800,185126.73,185126.73
2024,440000,FSS,704000090150a,285100,0,0
2024,440000,FSS,704000110200,36300,10610.55,13103.36
2024,440000,FSS,704000010600,562500,562500,562500
2024,440000,FSS,704000030500,101700,56124.24,56124.24
2024,440000,FSS,703000010500,2166311.36,2166311.36,0
2024,440000,FSS,703000030200,519500,360164.08,360164.08
2024,440000,FSS,702000130240,953477.1,824685.74,0
2024,440000,FSS,702000050300,34400,0,0
2024,220000,MES,160080010000,81600,0,0
2024,220000,MES,170332010000,44999,44999,0
2024,220000,MES,704000010200,80479.81,39350,39350
2024,220000,MES,704000090150a,855300,626970.79,0
2024,220000,MES,704000110200,1895220.19,1396644.59,2302595.91
2024,220000,MES,704000171800,3500,0,0
2024,220000,MES,704000030500,122400,62444.9,62444.9
2024,220000,MES,704000090170,10000,0,0
2024,220000,MES,703000010500,3900680.34,3900680.34,0
2024,220000,MES,703000030200,177800,122932.14,122932.14
2024,220000,MES,702000130240,511980.96,511980.96,0
2024,220000,MES,702000050300,185100,46512.18,46512.18
2024,401400,PCMS,170580010000,210000,141750,0
2024,401400,PCMS,170580020000,2100000,1417500,0
2024,401400,PCMS,160220010000,6528200,4301150,0
2024,401400,PCMS,160080010000,83200,63771,0
2024,401400,PCMS,160140010000,2589400,2588000,0
2024,401400,PCMS,170332010000,62500,13453,0
2024,401400,PCMS,704000130100,9706400,9248449,9248449
2024,401400,PCMS,704000010200,894000,224648.4,224648.4
2024,401400,PCMS,704000090150a,285100,0,0
2024,401400,PCMS,704000110200,415400,365340,365340
2024,401400,PCMS,704000030300,3400,0,0
2024,401400,PCMS,704000170400,103300,0,0
2024,401400,PCMS,704000150500,18900,16330,16330
2024,401400,PCMS,704000030500,121200,34935.48,34935.48
2024,401400,PCMS,704000074150,10000,4580,4580
2024,401400,PCMS,703000010500,233411.58,233411.58,0
2024,401400,PCMS,703000030100,60000,48836.1,48836.1
2024,401400,PCMS,703000030200,7254900,4404641,4404641
2024,401400,PCMS,702000030400a,2000,0,0
2024,401400,PCMS,702000130240,621407.78,455043.75,0
2024,401400,PCMS,702000050300,207300,0,0
2024,401300,FSS,704000010200,93500,17350,17350
2024,401300,FSS,704000090150a,285100,28229.6,0
2024,401300,FSS,704000110200,29000,0,0
2024,401300,FSS,704000030500,57600,38485.99,38485.99
2024,401300,FSS,703000010500,1767322.48,1767322.48,0
2024,401300,FSS,703000030200,102700,0,0
2024,401300,FSS,702000130240,706326.93,701788.46,0
2024,401300,FSS,702000050300,52300,0,0
2024,330000,ROAS,160080215000,58969200,0,0
2024,330000,ROAS,160080225000,16500000,0,0
2024,330000,ROAS,160080300000,58969200,0,0
2024,330000,ROAS,160080201000,16500000,0,0
2024,330000,ROAS,160080202000,16500000,0,0
2024,330000,ROAS,160080205000,16500000,0,0
2024,330000,ROAS,160080206000,66094100,0,0
2024,330000,ROAS,160080220000,16500000,0,0
2024,330000,ROAS,160080010000,90467500,170000,0
2024,330000,ROAS,160080208000,58969200,0,0
2024,330000,ROAS,160080211000,58969200,0,0
2024,330000,ROAS,160080216000,16500000,1229679.14,0
2024,330000,ROAS,160080221000,58969200,0,0
2024,330000,ROAS,160080250000,58969200,0,0
2024,330000,ROAS,160080223000,16500000,0,0
2024,330000,ROAS,160080213000,16500000,0,0
2024,330000,ROAS,160080218000,16500000,0,0
2024,330000,ROAS,170332204000,2027900,2027900,0
2024,330000,ROAS,170332010000,70600,58927,0
2024,330000,ROAS,704000130500,1124000000,750952837.89,750952837.89
2024,330000,ROAS,704000130400,53894400,0,0
2024,330000,ROAS,704000090100,1568700,0,0
2024,330000,ROAS,704000150600,57500,0,0
2024,330000,ROAS,704000010200,291200,161958,161958
2024,330000,ROAS,704000090150a,5628893.48,3211933.73,0
2024,330000,ROAS,704000030300,680900,91396.4,312840
2024,330000,ROAS,704000170200,246380904.05,132577884.75,174056456.33
2024,330000,ROAS,704000170400,87400,0,0
2024,330000,ROAS,704000150500,25430900,0,0
2024,330000,ROAS,704000030500,257800,57656,57656
2024,330000,ROAS,704000090170,31200,0,0
2024,330000,ROAS,704000074150,6300,2900,2900
2024,330000,ROAS,703000030100,156000,65121.07,65121.07
2024,330000,ROAS,703000030200,34071900,18211442.33,18211442.33
2024,330000,ROAS,702000130100,448680,448680,448680
2024,330000,ROAS,702000030400,399300,0,0
2024,330000,ROAS,702000130240,131670,127131.53,0
2024,330000,ROAS,702000030600,682500,0,0
2024,330000,ROAS,702000050300,298700,0,0
2024,330000,ROAS,702000130300,12430200,11993478.09,11993478.09
2024,521500,CSS,704000010200,577600,319847.15,319847.15
2024,521500,CSS,704000090150a,11760462.33,552980.35,0
2024,521500,CSS,704000030500,184800,98500,98500
2024,521500,CSS,704000090170,30000,0,0
2024,521500,CSS,703000010500,1784225.82,1770224.09,0
2024,521500,CSS,703000030200,4250200,3721200.19,3721200.19
2024,521500,CSS,702000130240,2511132.28,2463018.06,0
